nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat,link_alamat
Kangkung Cah Sapi,52000,Main Course,asin gurih   sapi sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kangkung Cah Seafood,52000,Main Course,asin gurih   ikan udang  sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Tauge Cah Tauco,29000,Main Course,asin gurih    sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Tauge Cah Terasi,29000,Main Course,asin gurih    sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Tauge Cah Ayam,39000,Main Course,asin gurih   ayam sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Tauge Cah Udang,41500,Main Course,asin gurih   udang sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Tauge Cah Cumi,41500,Main Course,asin gurih   cumi sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Tauge Cah Sapi,45000,Main Course,asin gurih   sapi sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Tauge Cah Seafood,43500,Main Course,asin gurih   ikan udang  sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Tauge Cah Polos,25500,Main Course,asin gurih    sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Ayam Cah Jamur,49500,Main Course,asin gurih  ayam  sayur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Pangsit Basah Goreng,39000,Appetizer,asin gurih  pangsit  ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Ayam Goreng Tepung,54500,Main Course,asin gurih  ayam ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kwetiaw Siram Ayam,44000,Main Course,asin gurih  kwetiau ayam ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Sapo Gurame Kuah (Sedang),140000,Main Course,asin gurih    ikan,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Gurame Goreng Kering (Sedang),125000,Main Course,asin gurih    ikan,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Gurame Saos Padang (Sedang),125000,Main Course,asin gurih pedas   ikan,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Gurame Asam Manis (Sedang),125000,Main Course,asin gurih asam manis  ikan,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kentang Goreng,26000,Appetizer,asin gurih   ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kwetiau Goreng,36500,Main Course,asin gurih  kwetiau ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kwetiau Gor Seafd,41500,Main Course,asin gurih  kwetiau ikan udang ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kwetiau Gor Spesial,41500,Main Course,asin gurih  kwetiau ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kepiting Goreng Mentega,110000,Main Course,asin gurih  kepiting ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kepiting Goreng Kering,110000,Main Course,asin gurih  kepiting ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kepiting Saos Tiram,110000,Main Course,asin gurih  kepiting ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kepiting Saos Padang,110000,Main Course,asin gurih pedas kepiting ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kepiting Asam Manis,110000,Main Course,asin gurih asam manis kepiting,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kepiting Lada Hitam,110000,Main Course,asin gurih pedas  kepiting,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
Kepiting Bakar,110000,Main Course,asin gurih  kepiting ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur,https://maps.app.goo.gl/RQ1W2rpzhrfnHiLm8
OG Thai Tea,22000,Beverage,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Thai Tea Aren,27000,Beverage,manis      ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Thai Tea Coffee,28000,Beverage,manis  pahit   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Thai Tea Loaded,30000,Beverage,manis     ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Canele Aren,17000,Dessert,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Aren Apple Pie,19000,Dessert,manis   apel  ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Blueberry Muffin,17000,Dessert,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Vanilla Choux Puff,14000,Dessert,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Chocolate Choux Puff,14000,Dessert,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Strawberry Choux Puff,14000,Dessert,manis asam   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Roti Gulung Aren,16000,Dessert,manis     roti,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Canele Original,15000,Dessert,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Canele Toffee Nut Crumble,17000,Dessert,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Donut Almond,15000,Dessert,manis asin gurih   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Danish Tiramisu,21000,Dessert,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Croissant Abon,19000,Dessert,asin gurih   manis ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Dutch Choco Kenangan Frappe,33000,Beverage,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Kopi Kenangan Mantan Frappe,31000,Beverage, manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Vanilla Kenangan Frappe,29000,Beverage, manis   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Butterscotch Kenangan Frappe,33000,Beverage,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Matcha Kenangan Frappe,35000,Beverage, manis pahit  ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Choco Caramel Frappe,31000,Beverage,manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Oatside Matcha Latte,27000,Beverage, manis pahit   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Oatside Kopi Kenangan Mantan,27000,Beverage, manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Oatside Latte,27000,Beverage, manis pahit,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Kopi Susu Black Aren Hanya 49RB!,49000,Beverage,pahit manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Hazelnut Latte,28000,Beverage, manis   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Creamy Aren Latte,24000,Beverage, manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Kopi Susu Black Aren,23000,Beverage,pahit manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Kopi Kenangan Mantan,22000,Beverage, manis    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Caramel Macchiato,30000,Beverage, manis   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Matcha Espresso,28000,Beverage,pahit    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Mocha Latte,31000,Beverage,manis  pahit   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Vanilla Latte,28000,Beverage, manis   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Avocado Coffee,34000,Beverage, manis   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Americano,20000,Beverage,pahit    hitam,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Cappuccino,24000,Beverage, pahit manis   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Latte,24000,Beverage,manis pahit    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Caramel Latte,28000,Beverage, manis   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Dua Shot Iced Shaken,28000,Beverage,pahit    ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Butterscotch Aren Latte,22000,Beverage,manis     ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Butterscotch Sea Salt Latte,27000,Beverage,manis asin gurih   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
Cafe Malt Latte,26000,Beverage, manis   ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur",https://maps.app.goo.gl/E7ynT9zMQub7SbqM9
